,smiles,MP
1974,COS(=O)(=O)[O-].CSC(=O)c1cccc2c1sn[n+]2C,108.0
1975,C=CC[n+]1c(C)c(C)n(CC)c1C(C)C.[Br-],109.0
1976,CCCC[N+]1(C)CCOC1.[Br-],110.0
1977,CC[n+]1ccc(C(=O)OC)cc1.[I-],111.0
1978,CC[n+]1ccn(-c2ccccc2)c1.[Br-],111.0
1979,CCCCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.[Br-],114.0
1980,CCCCC[n+]1ccn(-c2ccccc2)c1.[Br-],116.0
1981,CCCCn1cc[n+](-c2ccc(Br)cc2)c1.[I-],118.6
1982,CCCCCCCCCCC[n+]1ccn(-c2ccccc2C)c1.[Br-],119.0
1983,CCCCCC[n+]1cn(-c2ccccc2)cn1.[Br-],120.9
1984,CCCCCC[n+]1ccn(Cc2ccc(/C=C/c3ccccc3)cc2)c1.[I-],124.2
1985,C[N+]1(CCC#N)CCCC1.[I-],126.0
1986,CCCCCC[n+]1csc2ccccc21.[I-],126.7
1987,CCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.F[PH](F)(F)(F)(F)F,127.0
1988,CC(C#N)[n+]1ccn(C)c1.[Br-],131.0
1989,CC(C)C[N+]1(C)CCCC1.[BH4-],131.0
1990,CCCCCCCCCCCC[n+]1ccn(-c2c3ccccc3cc3ccccc23)c1.[I-],133.6
1991,CCn1c(C)c(C)[n+](C)c1C.[I-],134.0
1992,CCCC[P+](C)(CCCC)CCCC.F[B-](F)(F)F,140.0
1993,C[n+]1cccnc1.[I-],142.0
1994,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)(c1ccccc1)c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,143.0
1995,CCCCCCCCCCCC[n+]1ccc(C#N)cc1.F[PH](F)(F)(F)(F)F,146.0
1996,C=CC[N+](C)(C)c1ccc(Br)cc1.[Br-],148.0
1997,Cc1cccc[n+]1C.[I-],155.0
1998,CCC[n+]1ccn(-c2ccc(Br)cc2)c1.[Br-],155.0
1999,CCCCCCCC[n+]1ccn(-c2ccc3c(c2)Cc2ccccc2-3)c1.[I-],160.2
2000,CC(C)(C)c1cc[n+](Cc2ccccc2)cc1.[Br-],163.0
2001,Cc1cc(C)[n+](-c2ccc([N+](=O)[O-])cc2)n1C.F[B-](F)(F)F,166.5
2002,Cc1nc(-n2nc(-c3ccccc3)n[n+]2-c2ccccc2)sc1C.[Br-],171.0
2003,CCCCCCCCCCCC[N+]1(C)CCCC1.[Br-],186.0
2004,CC[n+]1cn(-c2ccccc2)cn1.[Br-],187.0
2005,CC[N+]1(CCCC#N)CCCC1.[I-],190.0
2006,CC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.[Br-],191.0
2007,CC[N+](CC)(CC)Cc1ccccc1.[Br-],195.0
2008,O=C(O)C[n+]1cccc2ccccc21.[Cl-],196.0
2009,C=CC[N+](C)(C)c1ccc(C)cc1.[I-],197.0
2010,Cn1cc[n+](C)c1P(c1ccccc1)c1ccccc1.[Cl-],200.0
2011,BrCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],217.0
2012,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,228.0
2013,Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Br-],238.0
2014,NC(N)=[NH2+].O=S(=O)([O-])O,101.0
2015,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C[n+]1cn(C)c2ccccc21.F[PH](F)(F)(F)(F)F,103.0
2016,CCCCCCCCCCCCCCCCCCCC[N+]12CCN(CC1)CC2.[Br-],103.5
2017,CCCCCCCOC(=O)C[N+](C)(C)C.[Br-],104.0
2018,CCCCCCCCCCOC(=O)C[N+](C)(C)C.[Br-],104.0
2019,CCCCCCCCCCn1cc[n+](-c2c(C)cc(C)cc2C)c1.[Br-],105.5
2020,Cc1ccc([N+]#N)cc1.F[B-](F)(F)F,105.0
2021,CCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)NC(=O)C[n+]1ccccc1.[Br-],106.0
2022,Cn1cc[n+](CCOc2ccccc2C=O)c1.[Br-],107.0
2023,Cc1cc[n+](CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1.[Cl-],107.0
2024,C1=C[NH+](Cc2ccccc2)C=N1.Cc1ccc(S(=O)(=O)[O-])cc1,106.0
2025,CC[S+](CC)CC.F[B-](F)(F)F,110.0
2026,CC[N+](CC)(CC)CCCCBr.[Br-],115.0
2027,CCCC[N+]1(CCCC)CCCCC1.Cc1ccc(S(=O)(=O)[O-])cc1,111.5
2028,CCCC[N+](C)(C)C(C)CC(F)(F)F.[I-],112.5
2029,F[B-](F)(F)F.N#[N+]c1ccccc1Oc1ccccc1,112.0
2030,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)C[NH+]1C=NC=N1.O=P([O-])(O)O,112.0
2031,CCCCCCCCCCNC(=O)CCCCC[n+]1ccccc1.[Br-],113.5
2032,CCCCC[N+]1(CCCCC)CCCCC1.Cc1ccc(S(=O)(=O)[O-])cc1,114.5
2033,FC(F)(F)C(F)(F)[PH-](F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,115.0
2034,CCOC(=O)CCC[N+]1(C)CCCC1.[Br-],118.5
2035,CCCCCCCCCCCCNC(=O)CCCCC[n+]1ccccc1.[Br-],118.5
2036,COCCN(CCOC)C(=O)C[n+]1ccn(C)c1C.[Br-],119.5
2037,Cn1cc[n+](Cc2cc(=O)cc(-c3ccccc3)o2)c1.F[B-](F)(F)F,123.5
2038,CCCCCCC[n+]1ccc(-c2ccncc2)cc1.[Br-],124.25
2039,CC[N+](CC)(CC)Cc1ccccc1.Cc1ccc(S(=O)(=O)[O-])cc1,124.25
2040,C[N+](C)(N)N.O=[N+]([O-])[O-],125.5
2041,F[B-](F)(F)F.Ic1ccc(C[n+]2ccccc2)cc1,127.3
2042,Cc1csc[n+]1C.[I-],128.5
2043,F[B-](F)(F)F.O=C(C[n+]1cccc(C=Nc2ccc(F)cc2)c1)c1ccc([N+](=O)[O-])cc1,129.0
2044,CCOC(=O)C[n+]1ccn(C)c1C.[Br-],130.5
2045,C[NH2+]C.[Br-],133.0
2046,F[P-](F)(F)(F)(F)F.c1ccc(Cn2cc[n+](Cn3nnc4ccccc43)c2)nc1,135.0
2047,CC[n+]1ccn2c1CCC2.[Br-],136.5
2048,CCCC[n+]1cccc(C#N)c1.[I-],137.75
2049,Cc1n[n+](C)c(C)n1N.F[PH](F)(F)(F)(F)F,144.5
2050,C[N+](C)(C)CCCCCBr.[Br-],145.0
2051,CSc1scc[n+]1C.[I-],145.5
2052,CC[n+]1csc2ccccc21.[I-],146.0
2053,Cc1cc(C)c(N2CC[N+](c3c(C)cc(C)cc3C)=C2C(F)=C(F)F)c(C)c1.F[B-](F)(F)F,149.5
2054,COc1ccc(C(C)[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(OC)c1.F[B-](F)(F)F,152.0
2055,Cn1ccc[n+]1C.[I-],155.0
2056,Fc1c(F)c(F)c(C[n+]2ccccc2)c(F)c1F.[Br-],162.5
2057,C[N+](C)(C)CCl.[Cl-],165.5
2058,CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],169.5
2059,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],182.0
2060,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],192.5
2061,C=CCSc1oc(-c2ccccc2)nc1[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],199.0
2062,COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],200.5
2063,CCSc1oc(-c2ccc(Cl)cc2)nc1[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],210.0
2064,CCCCn1c[n+](Cc2cc(=O)cc(-c3ccccc3)o2)c2ccccc21.[I-],219.0
2065,CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],227.5
2066,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])[O-],31.0
2067,CC[n+]1cccc(C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,29.5
2068,CCC[N+]1(C)CCCC1.COP(=O)([O-])SC,33.0
2069,CC1=CC(=O)[N-]S(=O)(=O)O1.CCCCCCCCCCCCCCOC[N+](C)(C)CCO,31.25
2070,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,35.0
2071,CCCCOCn1cc[n+](COCCC)c1CC.F[PH](F)(F)(F)(F)F,38.0
2072,CCCCCCCOCn1cc[n+](COCCCCCCC)c1.F[B-](F)(F)F,39.0
2073,CCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCC(=O)[O-],39.0
2074,CCC[N+]1(C)CCCC1.COP(=O)([O-])[Se]C,40.0
2075,CCCCCCCCCC[P+](C)(CCCCCCCCCC)CCCCCCCCCC.[O-][Cl+3]([O-])([O-])[O-],40.3
2076,CC[NH+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,42.0
2077,COC(=O)CCSC(SC)=[N+]1CCCCC1.O=S(=O)([O-])C(F)(F)F,42.0
2078,CCCCCC[n+]1cccc(C(=O)O)c1.O=S(=O)([O-])O,44.0
2079,CCCCCCCCCCCCSC[n+]1ccn(C)c1.F[B-](F)(F)F,44.0
2080,CCOC(=O)[C@@H](OC(=O)C[n+]1ccn(C)c1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,45.0
2081,C=Cn1cc[n+](CCO)c1.[Br-],46.0
2082,CCCC[NH+]1C[Si](C)(C)O[Si](C)(C)C1.CS(=O)(=O)[O-],48.0
2083,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(COn2cc[n+](OCc3ccccc3)c2)cc1,50.0
2084,C[NH+](C)Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,51.0
2085,CCCCCCCCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,53.8
2086,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],55.0
2087,Cc1n(C)cc[n+]1CCCO.[Br-],58.0
2088,CCn1cc[n+](CC)c1.F[PH](F)(F)(F)(F)F,59.5
2089,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1c[n-]nn1,60.0
2090,Cc1cc[n+](CC(F)(F)F)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,60.7
2091,CN(C)c1cc[n+](CCO)cc1.F[B-](F)(F)F,62.0
2092,CCCCCCCCCCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,66.0
2093,CCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.Cc1ccc(S(=O)(=O)[O-])cc1,70.0
2094,CCCC[N+](CCCC)(CCCC)CCCC.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,73.0
2095,COC(=O)C(OC(=O)C[n+]1ccn(C)c1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,74.0
2096,Cn1ccc(C(F)(F)F)[n+]1C.O=C([O-])C(F)(F)F,77.0
2097,COCCCNC(=O)C[n+]1ccn(C)c1.[Br-],75.0
2098,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])c1ccccc1,75.0
2099,Cn1cc[n+](CCCCCCCCCCC(=O)O)c1.F[PH](F)(F)(F)(F)F,78.0
2100,CCCC[N+]1(C)CCOCC1.Cc1cc(Cl)ccc1OCC(=O)[O-],77.0
2101,C=CCOn1cc[n+](CC)c1C.[I-],78.0
2102,O=S(=O)([O-])C(F)(F)F.c1c[nH+]ccn1,78.0
2103,CCCCn1cc[nH+]c1.O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,80.0
2104,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(C)C.[Br-],84.75
2105,O=C([O-])C(F)(F)F.c1cc[nH+]cc1,82.0
2106,CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[I-],82.0
2107,C[n+]1ccn(OCc2ccccc2)c1.F[P-](F)(F)(F)(F)F,83.0
2108,Cn1cc[n+](CCOC(=O)c2ccc(C(N)=NOC(=O)c3ccco3)cc2)c1.F[PH](F)(F)(F)(F)F,84.0
2109,CCC[n+]1ccn2c1CCC2.[Br-],83.0
2110,CCOn1cc[n+](OCC)c1Br.F[P-](F)(F)(F)(F)F,84.0
2111,Cn1cc[n+](CC(=O)N2C(=O)OC[C@@H]2Cc2ccccc2)c1.F[PH](F)(F)(F)(F)F,85.0
2112,C#CC[n+]1ccn(OC)c1.[Br-],85.0
2113,CCCCn1c[n+](CCCC)c2cc(C)c(C)cc21.F[PH](F)(F)(F)(F)F,85.5
2114,CCCCCCCCCCCCCCCC[N+](CCC)(CCC)CCC.[Br-],85.0
2115,CCCCCCCC[n+]1ccn(C)c1C.[I-],86.0
2116,CCCCCc1c[n+]([C@@H]2CN[C@H](C(O)(c3ccccc3)c3ccccc3)C2)nn1C.F[PH](F)(F)(F)(F)F,87.0
2117,CCCC[n+]1ccn(CC(OCc2ccc(Cl)cc2Cl)c2ccc(Cl)cc2Cl)c1.F[PH](F)(F)(F)(F)F,87.5
2118,CCCC[N+]1(CCCC)CCCC1.Cc1cc(C)c(S(=O)(=O)[O-])c(C)c1,87.0
2119,C=Cc1ccc(C[n+]2ccn(CCCC)c2)cc1.F[PH](F)(F)(F)(F)F,87.75
2120,F[PH](F)(F)(F)(F)F.O=C(C[n+]1ccccc1)N1C(=O)OC[C@@H]1Cc1ccccc1,88.5
2121,CCCn1cc[n+](C)c1.O=S(=O)([O-])c1cccc(P(c2ccccc2)c2ccccc2)c1,88.0
2122,C[N+]1(Cc2ccccc2)CCOCC1.F[B-](F)(F)F,88.0
2123,CCCC[n+]1cnn(C[C@@H](O)CC)c1.[Br-],89.0
2124,CCCC[NH3+].O=C([O-])/C=C/c1ccccc1,89.0
2125,CC(=O)OCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],90.0
2126,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1ccc(S(=O)(=O)[O-])cc1,90.0
2127,C=C(C)C(=O)OCC[N+](C)(C)CC.[I-],91.25
2128,Cn1cc[n+](CCc2ccccc2)c1.[Cl-],91.0
2129,Cc1cc(=O)cc(-c2ccc(C[n+]3ccn(C)c3)cc2)o1.F[B-](F)(F)F,91.0
2130,CCOC(=O)C[N+](C)(C)C.COC(=O)c1ccc(I)cc1S(=O)(=O)[N-]C(=O)Nc1nc(C)nc(OC)n1,91.0
2131,CCCCCCCCCCCCCCCCCC[n+]1cccc2ccccc21.[Br-],92.0
2132,CCCCCCCCCOC(=O)C[N+](C)(C)C.[Br-],92.0
2133,CCC[N+]12CCN(CC1)CC2.F[B-](F)(F)F,93.0
2134,CC[n+]1ccn(C(F)(F)C(F)Cl)c1.[I-],94.0
2135,CCCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)NC(=O)C[n+]1ccn(C)c1.[Br-],94.0
2136,C[N+](C)(C)CCCl.Cc1cc(Cl)ccc1OCC(=O)[O-],95.0
2137,Cn1cc[n+](CC(=O)N2C(=O)OC[C@@H]2c2ccccc2)c1.F[PH](F)(F)(F)(F)F,95.0
2138,CCCC[N+](CCCC)(CCCC)Cc1cc(Cl)c(O)c(C=O)c1.F[P-](F)(F)(F)(F)F,95.0
2139,C[n+]1ccn(CCOC(=O)c2ccccc2O)c1.F[B-](F)(F)F,97.0
2140,CC[n+]1ccn(C(C)=O)c1.[I-],97.0
2141,CCCCCCCCOC(=O)[C@H](Cc1ccccc1)NC(=O)C[n+]1ccccc1.[Br-],98.0
2142,CCCCCCCCCCCCOC(=O)C[N+](C)(C)C.[Br-],99.0
2143,CC(C)[C@H](N)C(=O)[O-].C[N+](C)(C)C,313.2
2144,CC(C)[C@H](N)C(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC,298.2
2145,CC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,332.2
2146,CCCC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,326.2
2147,CC[NH2+]CC.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,318.2
2148,CC[NH+](CC)CC.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,298.2
2149,C1CC[NH2+]C1.O=C([O-])C(F)(F)F,263.2
2150,CC[NH+](C)CC.CS(=O)(=O)[O-],302.2
2151,CC(C)(C)[NH3+].O=S(=O)([O-])C(F)(F)F,284.8
2152,C1CC[NH2+]C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,310.2
2153,C[C@H](O)C(=O)[O-].[NH3+]CCO,214.6
2154,CC[NH+](C)C.O=S(=O)([O-])O,276.5
2155,C1CC[NH2+]C1.O=S(=O)([O-])O,243.2
2156,C1COCC[NH2+]1.O=C[O-],279.0
2157,C[N+](C)(C)CCCC#N.[Cl-],352.0
2158,C=CC[N+]1(C)CCCC1.[Br-],291.2
2159,C=CC[N+]1(C)CCCCC1.[Br-],334.2
2160,F[B-](F)(F)F.[NH3+]CCO,273.7
2161,CCCCCCOC(=O)C[N+](C)(C)C.F[B-](F)(F)F,331.2
2162,CCCCCCCCCCCCOC(=O)C[N+](C)(C)C.F[B-](F)(F)F,362.2
2163,CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.F[B-](F)(F)F,377.2
2164,C[N+](C)(C)CCCC#N.F[B-](F)(F)F,334.1
2165,CC(C)(C)[NH3+].F[B-](F)(F)F,391.5
2166,C[NH+]1CCOCC1.F[B-](F)(F)F,302.2
2167,C[C@H](N)C(=O)[O-].C[N+](C)(C)C,315.2
2168,CCn1cc[n+](C)c1.FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,304.2
2169,CCn1cc[n+](C)c1C.FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,312.2
2170,CCCCn1cc[n+](C)c1.FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,313.2
2171,CCCCn1cc[n+](C)c1C.FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,273.2
2172,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,278.2
2173,C=CCn1cc[n+](C)c1.FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,285.2
2174,CCCC[N+]1(C)CCCC1.FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,323.2
2175,CCCCCCCC(=O)[O-].CC[NH3+],269.2
2176,CCCCCCCC(=O)[O-].CCCC[NH3+],258.2
2177,CCCCCCCC(=O)[O-].[NH3+]CCO,306.2
2178,C1CC[NH2+]C1.CCCCCCCC(=O)[O-],233.2
2179,CCCCCCCCCCCCCCCCCC(=O)[O-].[NH3+]CCO,348.7
2180,CCCC(=O)[O-].C[N+](C)(C)CCO,42.83000000000004
2181,N#CCCn1cc[nH+]c1.O=C([O-])C(F)(F)F,-13.449999999999989
2182,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.[NH3+][C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,85.33000000000004
2183,CC(C)(C)OC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,105.60000000000002
2184,CC(C)(C)OC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,112.63
2185,CCOC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,99.73000000000002
2186,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[NH3+][C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,80.79000000000002
2187,COC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,93.27000000000004
2188,CCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl,-8.289999999999964
2189,CS(=O)(=O)[O-].Cc1cc(C)[n+](-c2ccc([N+](=O)[O-])cc2)n1C,183.3
2190,Cc1cc(C)[n+](-c2ccc(Cl)cc2)n1C.F[B-](F)(F)F,133.20000000000005
2191,Cc1cc(C)[n+](-c2ccc(Br)cc2)n1C.F[B-](F)(F)F,161.20000000000005
2192,Cc1ccc(-[n+]2c(C)cc(C)n2C)cc1.F[B-](F)(F)F,147.90000000000003
2193,Cc1cc(C)[n+](-c2ccc([N+](=O)[O-])cc2)n1C.F[P-](F)(F)(F)(F)F,222.0
2194,COc1ccc(-[n+]2c(C)cc(C)n2C)cc1.F[P-](F)(F)(F)(F)F,115.60000000000002
2195,Cc1ccc(-[n+]2c(C)cc(C)n2C)cc1.F[P-](F)(F)(F)(F)F,138.3
2196,Cc1cc(C)[n+](-c2ccc(Br)cc2)n1C.F[P-](F)(F)(F)(F)F,179.8
2197,Cc1cc(C)[n+](-c2ccc(Cl)cc2)n1C.F[P-](F)(F)(F)(F)F,153.90000000000003
2198,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC,-22.899999999999977
2199,C[N+](C)(C)CCO.O=C([O-])c1cccnc1,55.97000000000003
2200,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,61.950000000000045
2201,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,45.950000000000045
2202,CCCCCCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,67.95000000000005
2203,O=S(=O)(F)[N-]S(=O)(=O)F.[K+],106.85000000000002
2204,Cc1ccc[n+](CCCOc2ccccc2)c1.[Br-],120.95000000000005
2205,Cc1ccc[n+](CCOc2ccccc2)c1.[Br-],116.95000000000005
2206,Cc1cc[n+](CCCOc2ccccc2)cc1.[Br-],134.95000000000005
2207,CN(C)c1cc[n+](CCCOc2ccccc2)cc1.[Br-],134.95000000000005
2208,[Br-].c1ccc(OCC[n+]2ccccn2)cc1,160.45000000000005
2209,Cc1cccc[n+]1CCCOc1ccccc1.[Br-],166.95000000000005
2210,Cc1n(C)cc[n+]1CCOc1ccccc1.[Br-],118.95000000000005
2211,Cc1n(C)cc[n+]1CCCOc1ccccc1.[Br-],97.95000000000005
2212,CN(C)c1cc[n+](CCOc2ccccc2)cc1.[Br-],178.95000000000005
2213,Cc1cccc[n+]1CCOc1ccccc1.[Br-],148.95000000000005
2214,Cc1cc[n+](CCOc2ccccc2)cc1.[Br-],78.95000000000005
2215,CC[n+]1ccn(C)c1.O=S(=O)([O-])O,26.850000000000023
2216,CCCCCCCCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Br,-9.349999999999966
2217,CCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCC)c1.Cl[Fe-](Cl)(Cl)Br,25.05000000000001
2218,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1.Cl[Fe-](Cl)(Cl)Br,4.650000000000034
2219,CCCCCCCCCCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Br,14.450000000000044
2220,Cn1cc[n+](Cc2ccc(C[n+]3ccn(C)c3)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,64.95000000000005
2221,C[N+](C)(C)CCO.Cc1cccc(Nc2ccccc2C(=O)[O-])c1C,74.85000000000002
2222,CCCCCCCCCCCCCCCCC(=O)[O-].CCCC[P+](CC)(CCCC)CCCC,-21.34999999999997
2223,CC(=O)[O-].CCC[N+]1(C)CCCC1,16.650000000000034
2224,C[N+]1(CCO)CCCC1.[Br-],253.95000000000005
2225,CC[N+](CC)(CC)CC#N.[Br-],191.85
2226,CCOC(=O)C[N+]1(C)CCOCC1.[Br-],151.55
2227,CC[N+]1(C)CCOCC1.[Br-],172.45000000000005
2228,C[NH+](Cc1cccnc1)CC1COC(C)(C)O1.F[B-](F)(F)F,27.40000000000004
2229,CS(=O)(=O)[O-].C[C@@H](c1ccccc1)[N+](C)(C)C,166.95000000000005
2230,CS(=O)(=O)[O-].C[C@H](c1ccccc1)[N+](C)(C)C,166.95000000000005
2231,CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,35.950000000000045
2232,CCCC[n+]1ccccc1.[Cl-],134.85000000000002
2233,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)F,44.450000000000045
2234,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,77.65000000000003
2235,CCCCn1cc[n+](CC[n+]2ccn(CCCC)c2)c1.[Br-].[Br-],100.65000000000003
2236,Cc1n(C)cc[n+]1CC[n+]1ccn(C)c1C.[Br-].[Br-],110.15000000000003
2237,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1.[Br-].[Br-],115.45000000000005
2238,CC(O)C[N+](C)(C)C.[Cl-],168.85000000000002
2239,C[N+](C)(C)CCO.[Br-],308.45000000000005
2240,C[N+](C)(C)Cc1ccccc1.[Cl-],236.05
2241,Cc1ccc[n+](CC(=O)Nc2ccc(I)cc2F)c1.F[P-](F)(F)(F)(F)F,55.450000000000045
2242,Cc1cc[n+](CC(=O)Nc2ccc(C)c(F)c2)cc1.O=C([O-])C(F)(F)F,58.450000000000045
2243,Cc1ccc[n+](CC(=O)Nc2ccc(C)c(F)c2)c1.O=C([O-])C(F)(F)F,63.450000000000045
2244,Cc1cc[n+](CC(=O)Nc2ccc(I)cc2F)cc1.F[P-](F)(F)(F)(F)F,53.450000000000045
2245,CCCCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCCCC.[Cl-],55.25
