,cation,anion,MP,smiles
107,CCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,367.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
108,CCCC[N+](CCCC)(CCCC)CCCC,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,255.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
109,CCCC[N+](C)(C)C,CCCCCCCCS([O-])(=O)=O,484.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCCCCCS([O-])(=O)=O
110,C[N+](C)(C)CCO,CCCCCCCCS([O-])(=O)=O,390.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCCCCCS([O-])(=O)=O
111,CC[N+](C)(C)CCO,CCCCCCCCS([O-])(=O)=O,320.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCCCCCS([O-])(=O)=O
112,CCn1cc[n+](C)c1,CCCCCCS([O-])(=O)=O,292.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCCCS([O-])(=O)=O
113,CCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,301.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
114,CCCCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,293.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
115,CCCC[n+]1ccn(CC)c1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,294.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
116,CCCCCC[n+]1ccn(C)c1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,296.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
117,CCCCCCCCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,306.65,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
118,CCCCCCCCCCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,307.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
119,CCCCCCCC[n+]1ccccc1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,346.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
120,CCCC[n+]1ccc(C)cc1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,343.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
121,CCCCCCCC[n+]1ccccc1C,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,351.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
122,CCCCCCCC[n+]1ccc(C)cc1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,341.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
123,CCCC[N+](CCCC)(CCCC)CCCC,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,327.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
124,C[N+](C)(C)CCO,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,436.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
125,CCCC[N+]1(C)CCCC1,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,632.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
126,CCn1cc[n+](C)c1,CCCCS([O-])(=O)=O,277.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCS([O-])(=O)=O
127,CCC[n+]1ccn(C)c1,CCCCS([O-])(=O)=O,320.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCS([O-])(=O)=O
128,CCCC[N+](C)(C)C,CCCCS([O-])(=O)=O,335.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCS([O-])(=O)=O
129,C[N+](C)(C)CCO,CCCCS([O-])(=O)=O,324.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCS([O-])(=O)=O
130,CC[N+](C)(C)CCO,CCCCS([O-])(=O)=O,293.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCS([O-])(=O)=O
131,CCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)C(F)(F)F,208.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)C(F)(F)F
132,CCn1cc[n+](C)c1,CCS([O-])(=O)=O,302.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCS([O-])(=O)=O
133,CCC[n+]1ccn(C)c1,CCS([O-])(=O)=O,292.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCS([O-])(=O)=O
134,CCCCn1cc[n+](C)c1,CCS([O-])(=O)=O,330.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCS([O-])(=O)=O
135,CCCCCn1cc[n+](C)c1,CCS([O-])(=O)=O,327.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCS([O-])(=O)=O
136,CCCCCC[n+]1ccn(C)c1,CCS([O-])(=O)=O,338.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCS([O-])(=O)=O
137,CCCCn1cc[nH+]c1,CS([O-])(=O)=O,343.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
138,CCCCCCn1cc[nH+]c1,CS([O-])(=O)=O,332.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
139,Cn1cc[n+](C)c1,CS([O-])(=O)=O,365.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
140,CCn1cc[n+](C)c1,CS([O-])(=O)=O,303.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
141,CCC[n+]1ccn(C)c1,CS([O-])(=O)=O,313.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
142,CCCCn1cc[n+](C)c1,CS([O-])(=O)=O,336.05,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
143,CCCCCn1cc[n+](C)c1,CS([O-])(=O)=O,349.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
144,CCCCCC[n+]1ccn(C)c1,CS([O-])(=O)=O,320.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
145,CCCCCCCCn1cc[n+](C)c1,CS([O-])(=O)=O,311.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
146,CCCCCCCCCCn1cc[n+](C)c1,CS([O-])(=O)=O,330.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
147,C[NH3+],CS([O-])(=O)=O,364.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
148,CC[NH3+],CS([O-])(=O)=O,385.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
149,CCCC[NH3+],CS([O-])(=O)=O,405.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
150,C[NH2+]C,CS([O-])(=O)=O,395.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
151,CC[NH2+]CC,CS([O-])(=O)=O,318.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
152,CC[NH+](CC)CC,CS([O-])(=O)=O,296.15,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
153,CC[NH+](C)C,CS([O-])(=O)=O,367.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
154,CC[NH+](C)CC,CS([O-])(=O)=O,302.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
155,CCCC[N+](C)(C)C,CS([O-])(=O)=O,442.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
156,CCCC[NH2+]CCCC,CS([O-])(=O)=O,330.75,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
157,CCCC[NH+](CCCC)CCCC,CS([O-])(=O)=O,344.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
158,OCC[NH2+]CCO,CS([O-])(=O)=O,302.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
159,OCC[NH+](CCO)CCO,CS([O-])(=O)=O,343.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
160,C[N+](C)(C)CCO,CS([O-])(=O)=O,393.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
161,CC[N+](C)(C)CCO,CS([O-])(=O)=O,317.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
162,COCC[NH3+],CS([O-])(=O)=O,335.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
163,CCCCCCOC(=O)C[N+](C)(C)C,CS([O-])(=O)=O,376.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
164,CCCCCCCCCCCCOC(=O)C[N+](C)(C)C,CS([O-])(=O)=O,377.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
165,CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,CS([O-])(=O)=O,377.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
166,CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,CS([O-])(=O)=O,378.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
167,NCC[NH3+],CS([O-])(=O)=O,328.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
168,C1CC[NH2+]C1,CS([O-])(=O)=O,395.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CS([O-])(=O)=O
169,CCn1cc[n+](C)c1,[S-]C#N,267.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[S-]C#N
170,CCCC[n+]1cc(C)cc(C)c1,[S-]C#N,286.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[S-]C#N
171,CCCCCCCC[n+]1cc(C)cc(C)c1,[S-]C#N,235.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[S-]C#N
172,CCCCCCCC[n+]1cc(C)cc(C)c1C,[S-]C#N,293.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[S-]C#N
173,CCCC[NH3+],[S-]C#N,293.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[S-]C#N
174,CC[C@@H](C)[NH3+],[S-]C#N,295.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[S-]C#N
175,CCC[NH2+]CCC,[S-]C#N,278.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[S-]C#N
176,COC(=O)[C@@H](C)[NH3+],[S-]C#N,335.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[S-]C#N
177,CC[NH2+]CC,O=C1[N-]S(=O)(=O)c2ccccc12,351.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc12
178,CC[NH+](CC)CC,O=C1[N-]S(=O)(=O)c2ccccc12,345.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc12
179,CCCC[NH2+]CCCC,O=C1[N-]S(=O)(=O)c2ccccc12,361.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc12
180,C1CC[NH2+]C1,O=C1[N-]S(=O)(=O)c2ccccc12,306.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc12
181,CC[P+](CC)(CC)CC,N#Cc1ccc[n-]1,282.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.N#Cc1ccc[n-]1
182,CCCC[P+](CC)(CC)CC,N#Cc1ccc[n-]1,312.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.N#Cc1ccc[n-]1
183,CCCCCCCCCCCC[P+](CC)(CC)CC,N#Cc1ccc[n-]1,215.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.N#Cc1ccc[n-]1
184,CCCCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,N#Cc1ccc[n-]1,278.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.N#Cc1ccc[n-]1
185,CC[NH2+]CC,CCCCOP([O-])(=O)OCCCC,266.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCOP([O-])(=O)OCCCC
186,CCCC[NH2+]CCCC,CCCCOP([O-])(=O)OCCCC,336.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCOP([O-])(=O)OCCCC
187,OCC[NH2+]CCO,CCCCOP([O-])(=O)OCCCC,302.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCOP([O-])(=O)OCCCC
188,OCC[NH+](CCO)CCO,CCCCOP([O-])(=O)OCCCC,316.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCOP([O-])(=O)OCCCC
189,NCC[NH3+],CCCCOP([O-])(=O)OCCCC,254.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCOP([O-])(=O)OCCCC
190,C1CC[NH2+]C1,CCCCOP([O-])(=O)OCCCC,269.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.CCCCOP([O-])(=O)OCCCC
191,CCCC[P+](C)(CCCC)CCCC,COP([O-])(=O)OC,290.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.COP([O-])(=O)OC
192,O=C1CCC[NH2+]1,[O-]C(=O)c1ccccc1,280.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]C(=O)c1ccccc1
193,O=C1CCCCC[NH2+]1,[O-]C(=O)c1ccccc1,304.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]C(=O)c1ccccc1
194,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[O-]C(=O)c1ccccc1,223.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]C(=O)c1ccccc1
195,Cn1cc[nH+]c1,F[P-](F)(F)(F)(F)F,389.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
196,Cn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,388.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
197,CCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,307.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
198,CCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,283.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
199,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,212.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
200,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,218.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
201,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,F[P-](F)(F)(F)(F)F,338.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
202,Cn1cc[n+](CCCC#N)c1,F[P-](F)(F)(F)(F)F,345.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
203,Cc1n(C)cc[n+]1CCCC#N,F[P-](F)(F)(F)(F)F,363.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
204,Cc1cc(C)[n+](C)n1-c1ccccc1,F[P-](F)(F)(F)(F)F,398.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
205,CCCC[n+]1c(C)cc(C)n1-c1ccccc1,F[P-](F)(F)(F)(F)F,334.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
206,CCCCC[n+]1c(C)cc(C)n1-c1ccccc1,F[P-](F)(F)(F)(F)F,334.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
207,CCCCCC[n+]1c(C)cc(C)n1-c1ccccc1,F[P-](F)(F)(F)(F)F,312.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
208,CCCCCCC[n+]1c(C)cc(C)n1-c1ccccc1,F[P-](F)(F)(F)(F)F,316.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
209,CC[n+]1ccccc1C#N,F[P-](F)(F)(F)(F)F,438.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
210,CC[n+]1cccc(c1)C#N,F[P-](F)(F)(F)(F)F,438.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
211,CC[n+]1ccc(cc1)C#N,F[P-](F)(F)(F)(F)F,449.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
212,CCCC[n+]1ccc(cc1)C#N,F[P-](F)(F)(F)(F)F,413.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
213,CCCC[n+]1cccc(c1)C#N,F[P-](F)(F)(F)(F)F,383.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
214,CCCCCC[n+]1ccc(cc1)C#N,F[P-](F)(F)(F)(F)F,388.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
215,CCCCCCCC[n+]1ccc(cc1)C#N,F[P-](F)(F)(F)(F)F,396.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
216,CCCCCC[N+](CCCC)(CCCC)CCCC,F[P-](F)(F)(F)(F)F,440.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
217,C[N+](C)(C)CCCC#N,F[P-](F)(F)(F)(F)F,435.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
218,CCCCCC[P+](CCCC)(CCCC)CCCC,F[P-](F)(F)(F)(F)F,414.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
219,CCCCCCCC[P+](CCCC)(CCCC)CCCC,F[P-](F)(F)(F)(F)F,293.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
220,CCCC[S+](C)C,F[P-](F)(F)(F)(F)F,357.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
221,CCCCCC[S+](C)C,F[P-](F)(F)(F)(F)F,406.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[P-](F)(F)(F)(F)F
222,[nH+]c[nH]1,[O-]S(=O)(=O)C(F)(F)F,396.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
223,Cn1cc[nH+]c1,[O-]S(=O)(=O)C(F)(F)F,361.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
224,CCn1cc[nH+]c1,[O-]S(=O)(=O)C(F)(F)F,281.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
225,CCCCn1cc[nH+]c1,[O-]S(=O)(=O)C(F)(F)F,301.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
226,CCCCCCn1cc[nH+]c1,[O-]S(=O)(=O)C(F)(F)F,291.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
227,Cn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)F,390.35,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
228,CCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)F,262.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
229,CCn1cc[n+](C)c1C,[O-]S(=O)(=O)C(F)(F)F,382.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
230,CCn1cc[n+](CC)c1,[O-]S(=O)(=O)C(F)(F)F,296.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
231,CCn1cc[n+](CC)c1C,[O-]S(=O)(=O)C(F)(F)F,386.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
232,CCn1c[n+](C)cc1C,[O-]S(=O)(=O)C(F)(F)F,279.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
233,CCn1c[n+](CC)cc1C,[O-]S(=O)(=O)C(F)(F)F,308.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
234,CCCCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)F,289.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
235,CCCC[n+]1ccn(CC)c1,[O-]S(=O)(=O)C(F)(F)F,275.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
236,CCCCCC[n+]1ccn(C)c1,[O-]S(=O)(=O)C(F)(F)F,302.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
237,CCCCCCCCn1cc[n+](C)c1,[O-]S(=O)(=O)C(F)(F)F,281.15,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
238,COCC[n+]1ccn(C)c1,[O-]S(=O)(=O)C(F)(F)F,300.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
239,COc1ccc(cc1)-[n+]1ccn(C)c1,[O-]S(=O)(=O)C(F)(F)F,318.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
240,C[n+]1ccn(CC(F)(F)F)c1,[O-]S(=O)(=O)C(F)(F)F,318.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
241,CCCCCCCCCCn1c[n+](CCF)cn1,[O-]S(=O)(=O)C(F)(F)F,319.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
242,CCCCn1c[n+](CCC(F)(F)F)cn1,[O-]S(=O)(=O)C(F)(F)F,306.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
243,CCCCCCCC[n+]1ccccc1,[O-]S(=O)(=O)C(F)(F)F,322.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
244,CCCC[n+]1ccc(C)cc1,[O-]S(=O)(=O)C(F)(F)F,311.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
245,CCCC[n+]1cccc(C)c1C,[O-]S(=O)(=O)C(F)(F)F,290.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
246,CCCC[n+]1cc(C)cc(C)c1,[O-]S(=O)(=O)C(F)(F)F,364.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
247,CCCC[n+]1cc(C)cc(C)c1C,[O-]S(=O)(=O)C(F)(F)F,347.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
248,CCCCCCCC[n+]1ccccc1C,[O-]S(=O)(=O)C(F)(F)F,313.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
